epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.608835409206844,0.001,7.7,0.5013254786450663,0.4529245474248326,0.49829271507554634,0.7827442288398743,0.3871199267548094,0.28631731944570793,2.630896670547957,1.0167517513168403,0.4283890422888989,2.384583774371421,0.6845752377090468,0.5673076923076923,0.5444909049040628,0.5744376216011451,0.6233587861061096,0.6184499506556227,0.5554599664531513,1.060852472598736,0.9142195307291471,0.29326590731903746,0.0,0.0,0.5604395604395604,0.5517684126544107,0.5744734895060113,0.622905433177948,0.607057504276072,0.5304280355295128,2.3224188154870338,0.9164515648569379,0.2961930213393746,4.192902061965439,0.0
2,0.6541573759551786,0.001,6.8,0.6038291605301914,0.590405822197238,0.6184707409451194,0.642768144607544,0.6472115172191353,0.5860556007278297,1.7130373942483332,0.8548497789277419,0.31121686762843465,1.7407893738444669,0.1803423285725717,0.5989010989010989,0.593155987464416,0.6067814767977867,0.5912628173828125,0.6615093573736747,0.6450803163840302,1.0021594959300952,0.8657264539173671,0.2728660964703822,0.0,0.0,0.5892857142857143,0.5851581772272291,0.5973998787001397,0.5974805951118469,0.6500029360935607,0.6268845416321157,1.9331977969997531,0.8743516475289732,0.27749915928631036,3.0669885598696194,0.0
3,0.6482459144294553,0.001,7.1,0.6315169366715758,0.6224269250312963,0.6442079767563608,0.6041100025177002,0.6937537910197638,0.6381644096130541,1.5362973155259032,0.805550115536871,0.282124187510916,1.5345164462287577,0.12933015860672026,0.5810439560439561,0.5823246823922386,0.594256303849278,0.5827370285987854,0.666667132003246,0.6119724975690998,0.9896612665155432,0.857299173271263,0.2647241943485134,0.0,0.0,0.5796703296703297,0.5837752538697838,0.591922948704185,0.5907422304153442,0.6519594629844417,0.5892096074527771,1.9352872528872647,0.8667103687485496,0.2725436504070575,3.1076833939814303,0.0
4,0.6735039945675619,0.001,6.8,0.6553755522827688,0.645393506559801,0.666423973248667,0.58646160364151,0.7094553024089193,0.6558129575564902,1.41587515126623,0.7682314348326165,0.2703473789263544,1.3331585300512974,0.11252243880275774,0.6195054945054945,0.6152248351236547,0.6300394945688943,0.5778517127037048,0.6701934574781018,0.6388100918967974,0.9750523933997521,0.84332010444704,0.2634645667704907,0.0,0.0,0.6057692307692307,0.6015288895781464,0.6170755674751421,0.5944072604179382,0.6512713221666143,0.6169281100923324,1.8749842774737013,0.8579191827512049,0.27455718962700815,2.9326214475946113,0.0
5,0.6777156049571197,0.001,6.9,0.6689248895434462,0.6573512729627456,0.679286611606503,0.5747010111808777,0.7274687988539688,0.6728527816486446,1.3442212050898612,0.7423906071547731,0.26040741960697744,1.2217456052949396,0.1051031873217168,0.6318681318681318,0.6203090188641428,0.639834245144989,0.5837045311927795,0.6723332059931609,0.6151943836150401,0.982138984805935,0.8508334277750371,0.2626110934294187,0.0,0.0,0.6153846153846154,0.6041459474027434,0.6226932166644868,0.593632698059082,0.6548812182367655,0.5904219658760758,1.8728107672471266,0.8629232121037913,0.27213261513919623,2.9127373538174473,0.0
6,0.6771309841282284,0.001,7.0,0.6930780559646539,0.6799410675998764,0.70232450023408,0.5547313690185547,0.7471474656237385,0.6943566840915858,1.281453308300698,0.7142097044149098,0.2469321925088829,1.1565833463935684,0.09680249981132277,0.6181318681318682,0.6122344352113344,0.6281456794693553,0.5732452273368835,0.6728194439377864,0.6268488324602398,0.977445274918944,0.846881274993603,0.26112801229560767,0.0,0.0,0.6167582417582418,0.6109534032591138,0.6264415210216597,0.5857860445976257,0.6553706489300427,0.606140566360673,1.858833944404518,0.857143372624785,0.27031663682434587,2.888440742597475,0.0
7,0.676902648231912,0.001,6.8,0.709278350515464,0.6991487277609995,0.7181147470473207,0.5450971126556396,0.758409577981349,0.7049953685371297,1.2428821422214535,0.6902787640624967,0.2389367508717068,1.1176694490772634,0.09783415189547813,0.6236263736263736,0.6142250063301985,0.6304191904102986,0.5926998853683472,0.6527707797035239,0.6124378187121584,1.0007373343457233,0.8642556366029677,0.27296338435057754,0.0,0.0,0.6208791208791209,0.6114116639145798,0.6272868698134445,0.6019114255905151,0.6408431310952286,0.5972544522092506,1.895041326900105,0.8738335967063904,0.28021407553127836,2.93700218462682,0.0
8,0.6776847945603791,0.0005,7.0,0.7290132547864506,0.7167160571116596,0.736206059021019,0.5394306182861328,0.7628379168404712,0.7091134688405628,1.2057239628680851,0.6593642769927305,0.23568793668662677,1.09096067208078,0.10122750148681899,0.625,0.6165789110676538,0.6321851889945873,0.5816252827644348,0.6670539430314304,0.6091140066662593,0.9766187746446211,0.8445539179739061,0.26412972807884216,0.0,0.0,0.6167582417582418,0.6079691594308504,0.6240552708807744,0.5909073948860168,0.654107593111269,0.5914776605719095,1.8536422305054716,0.8528202097494524,0.27170508281215205,2.8832314983829037,0.0
9,0.6807176480044538,0.0005,6.8,0.7516936671575847,0.7412736908922789,0.757431008932176,0.5219095349311829,0.7798403996839943,0.7254052555575513,1.1585788472938257,0.6251624211647022,0.2243327771704397,1.0571977844645595,0.10409069493610483,0.6304945054945055,0.6179317898410924,0.6367197137107174,0.5729085206985474,0.6740578150678526,0.6186222669925909,0.9756384812868558,0.8469099238678649,0.2574571138554877,0.0,0.0,0.6222527472527473,0.6116395201346657,0.629346546310832,0.5840888023376465,0.6593199301657474,0.5981717552860789,1.8599975161500029,0.8576507882757501,0.26626504974050835,2.8973805720989523,0.0
10,0.6762989955612358,0.0005,7.5,0.7755522827687776,0.7657171298810309,0.780603716759193,0.5133799910545349,0.7857096696511031,0.7329283792621052,1.1194295147908453,0.5947235295716371,0.2196043010853198,1.0248803132061404,0.10743972419463482,0.6291208791208791,0.6151897907255522,0.6326134874816416,0.5774053335189819,0.67113946347602,0.6305543384522657,0.9905083834469973,0.8605392555614094,0.25993825577117585,0.0,0.0,0.6195054945054945,0.6056104894255352,0.6243943829505167,0.5867035388946533,0.6589885548569216,0.6154830769757089,1.9105561906164819,0.8696244365566379,0.26769050169777087,3.0236215696230038,0.0
