epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.5704570041091221,0.001,7.2,0.5287187039764359,0.4410055987048212,0.5006617434862014,0.7911450862884521,0.42230805989971093,0.36673857701727197,2.3669816129513097,1.0233894461560145,0.42894068340138586,2.890846963764466,0.9845794682825788,0.5989010989010989,0.5119741528554258,0.55857760123366,0.756773054599762,0.601212874081959,0.5786408373915419,1.263100190477057,1.0692276469953768,0.38774508991084256,0.0,0.0,0.5961538461538461,0.5096237556817739,0.5562849959540689,0.7394850254058838,0.5965804984052239,0.5728768033582156,1.4180177384680444,1.0501155787771874,0.37872296702730784,3.5708137161129123,0.0
2,0.6607621190309051,0.001,6.4,0.6400589101620029,0.6025932376765318,0.6415657346151752,0.6222584843635559,0.6852386230411813,0.6619089709667763,1.368913883084928,0.8431794657886291,0.2909730913657942,1.6573741937421032,0.2973791673538084,0.6126373626373627,0.5990272345802911,0.6190692361928147,0.6231153607368469,0.6531545059027616,0.6406808815924063,1.0370456464998015,0.8899182775518396,0.2942547293809744,0.0,0.0,0.6098901098901099,0.5929084880093326,0.6145892491050068,0.6185088157653809,0.6479425773609325,0.6311485941183976,1.1860719342808148,0.8934096851191677,0.2923194549895905,2.930050632455847,0.0
3,0.6886222741480694,0.001,6.8,0.6736377025036819,0.6481642078497436,0.6787675627636356,0.6042115688323975,0.701637909836137,0.6820636107574066,1.2029138253258325,0.7836162039211818,0.2784332766009711,1.4639965726630502,0.2068811468856851,0.6456043956043956,0.6308266491034115,0.6479310271738471,0.6033328771591187,0.6635576412027561,0.6571329228180822,1.0245915769220708,0.8834746499637981,0.28223387880639716,0.0,0.0,0.6332417582417582,0.6159870365960246,0.635052139155074,0.6029489636421204,0.6521543129835145,0.6441306022611867,1.2118382375318926,0.8906084783784636,0.28330031725076527,3.5915921337001926,0.0
4,0.6784611885278077,0.001,6.6,0.7051546391752578,0.6837623337705888,0.7095189458324535,0.5837127566337585,0.7279873121288276,0.709952362047232,1.1003119026262735,0.7329647082467845,0.2612526970338049,1.267502981608676,0.17334569922164192,0.6263736263736264,0.6122442554676041,0.6296512791370679,0.5922020077705383,0.6644236977417306,0.6494808416065325,1.0054653725781284,0.8688493705057836,0.2732319962847364,0.0,0.0,0.6263736263736264,0.6132707300665798,0.6302519816303812,0.5930227637290955,0.6570369576071565,0.6378577967699077,1.1882700658106542,0.865661349925366,0.2746093037364247,3.7060814663604065,0.0
5,0.6762573209250924,0.001,8.2,0.7098674521354934,0.6889259400842075,0.714273866609515,0.5639879107475281,0.7432719171801542,0.7238187499314771,1.0533190320359764,0.7058959440384417,0.24731561511272182,1.219552979465788,0.16278763140808236,0.6304945054945055,0.609777035526057,0.630930712141706,0.5932881832122803,0.6782660554607656,0.6538777647612767,1.01274177137312,0.8790998144464178,0.26728395086068374,0.0,0.0,0.6291208791208791,0.6086050083860591,0.6304142892552154,0.5881204009056091,0.6706629896903423,0.6424804524706982,1.1659393926243207,0.8697494307717124,0.26593036212763943,3.2644951736534034,0.0
6,0.6910538541019681,0.001,7.5,0.73519882179676,0.71669205365578,0.7391092969299445,0.5504311919212341,0.7567659444509803,0.73867243161227,0.9866119370369216,0.6708238940702447,0.2368168076508526,1.0994220556847651,0.14240853577983922,0.635989010989011,0.6249089190234611,0.6410465595851864,0.5957314372062683,0.6728315129976756,0.6601534966119064,1.0207291330610002,0.8845642726499956,0.27232975520930447,0.0,0.0,0.635989010989011,0.6237320821888677,0.6413118092422193,0.5932726263999939,0.6673335349580368,0.6531797119760564,1.2020214376868783,0.8832308879265418,0.2719854997409569,3.6559556290343567,0.0
7,0.6892010413624452,0.001,6.6,0.7531664212076583,0.7389177310516889,0.7577394440767495,0.5367685556411743,0.7709325847024884,0.7538321925932268,0.9410112868176995,0.6328493198958693,0.22785762843397475,1.0255300856830445,0.14295664582681322,0.6442307692307693,0.6278566811652592,0.6451158839625296,0.5823609232902527,0.6858230800275703,0.6669116695760726,0.9999336659253298,0.8683700247125311,0.26312727260065605,0.0,0.0,0.6318681318681318,0.6156658756010694,0.6339458797702555,0.5827617645263672,0.6743976297928088,0.6541464174273841,1.1845699889319283,0.8755775008882795,0.2658914360371265,3.520935372991876,0.0
8,0.6887681681962528,0.001,6.6,0.7678939617083947,0.7531865985354567,0.7709201039159117,0.5261870622634888,0.7827855217730981,0.764982933602123,0.9094280657606729,0.597454200542377,0.2187564872501525,1.0247592524330464,0.15135765729227896,0.6332417582417582,0.6282529912360485,0.6405917067681773,0.5894398093223572,0.6753155419021142,0.6600885972134363,1.0094149269900479,0.8746960713313177,0.2694377195049118,0.0,0.0,0.6208791208791209,0.6165806393215153,0.628486020178034,0.5898424983024597,0.663513529174708,0.6457334369816132,1.1782038238022354,0.8741430646770603,0.2714533691222851,3.366681612454928,0.0
9,0.6660397162674534,0.0005,6.9,0.7899852724594992,0.777456325173607,0.7925931754876487,0.5176217555999756,0.786253576959041,0.7677026493716241,0.8807566777244759,0.5712363057003106,0.214591867764191,0.9826740780354248,0.15309073807389115,0.6277472527472527,0.6056758109032565,0.6254608529151015,0.6038756370544434,0.6650211668984293,0.6475252174915269,1.0683680943080358,0.9289588509025154,0.2788184972909781,0.0,0.0,0.6195054945054945,0.5944530275925625,0.6166742191171976,0.6028351187705994,0.6597529701954397,0.6395168366424229,1.2446985637748635,0.9268169822273674,0.2789011918581449,3.5686194687099246,0.0
10,0.6746363380230636,0.0005,7.0,0.8191458026509573,0.8094949080662778,0.8211944152685128,0.5006805658340454,0.7996751995336496,0.7816882003806417,0.8251599910859683,0.524553158962674,0.20334633417175163,0.933127598067271,0.15227728088404188,0.6222527472527473,0.6041094874267487,0.6218081179508373,0.6064038872718811,0.6657914379699718,0.6577627139647805,1.0690310656369388,0.9281616001338749,0.2817389352636023,0.0,0.0,0.6318681318681318,0.6129523086939818,0.6315497161382012,0.6047614812850952,0.6610543996269836,0.651737533828278,1.2469756118543855,0.9281747144657176,0.2813126336742233,3.562892028263637,0.0
