epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.602675265060625,0.001,7.0,0.5036818851251841,0.45407291121576837,0.49976711835748233,0.7877745628356934,0.3742737933299843,0.2766847018903862,2.570073757361242,1.0213967906182224,0.43319732249441484,2.1075181712809297,0.6998228141590843,0.5824175824175825,0.5411794338023846,0.5774261020410363,0.6548076272010803,0.6121357446783225,0.5507473870059175,1.097885155415797,0.9429121082955665,0.30994612993774834,0.0,0.0,0.5714285714285714,0.5434530006085431,0.5755001147723713,0.6451663970947266,0.6035904785516115,0.5288860879257645,2.713666087978489,0.9370139850364937,0.30748018622398376,5.409706513960283,0.0
2,0.6496160242841414,0.001,6.2,0.6055964653902798,0.5923540197288766,0.619797472983188,0.6420714259147644,0.6498476472394631,0.586823651230009,1.6068910898270417,0.8537388701962968,0.30995801760978303,1.3913739111005645,0.1807610073808542,0.603021978021978,0.5941568201105829,0.6082910524923654,0.5951892733573914,0.6567426589371591,0.635442785864179,1.0083136100035448,0.8712254186252971,0.27417641747128835,0.0,0.0,0.5824175824175825,0.575922199098156,0.5883271282656365,0.6008077263832092,0.6457651467977196,0.6175559682496966,2.245450056516207,0.8795678464920966,0.2797046670546898,4.086766091021863,0.0
3,0.6420997868084837,0.001,6.2,0.6377025036818851,0.6279249600833321,0.6502381508219431,0.6011297702789307,0.6969503013786053,0.6414543925812933,1.40376036697354,0.8008284621631976,0.27955240423795225,1.1279306765684147,0.12477649677221132,0.5755494505494505,0.5784758373399111,0.5876546243045973,0.5822248458862305,0.6646112880661994,0.6292624919524182,0.9897890942437308,0.8575980702599326,0.2643820401076432,0.0,0.0,0.5714285714285714,0.5755299159297849,0.5828347432390397,0.5908719301223755,0.650969101736356,0.6062172227757637,2.2623211525298736,0.8672981072258164,0.2718033613739433,4.197071269318298,0.0
4,0.6751763511351551,0.001,6.1,0.6577319587628866,0.646431763389996,0.6685775564546603,0.5870271325111389,0.7109672480599808,0.6575825640836483,1.2982220335456163,0.7672758605940176,0.26993947894653975,0.9542880796719019,0.10968999014358106,0.6167582417582418,0.6100158624086421,0.6273188644546142,0.5855426788330078,0.6701567812974809,0.6380355982529927,0.9839026508750496,0.8502763444250756,0.2672526318948347,0.0,0.0,0.6167582417582418,0.6099317057939372,0.6270471445776762,0.5973801016807556,0.6520256703386538,0.617980278519491,2.312409437619723,0.8618425654840993,0.27705007726019554,4.373472423343868,0.0
5,0.6736543811677892,0.001,6.4,0.6721649484536083,0.6608576264170685,0.6823915754067729,0.5758368372917175,0.7275682403897733,0.672919019103887,1.2289766029159872,0.7422594737936365,0.2608663393061098,0.8320201906522349,0.10667788487734253,0.6263736263736264,0.6121130243105873,0.6323767851280022,0.5856976509094238,0.6705813620108889,0.6162796833247935,0.9860677352318397,0.8542901159642817,0.2635552175752409,0.0,0.0,0.6208791208791209,0.6049003630863314,0.6265293994306206,0.5964997410774231,0.6514768746932982,0.5882473002083823,2.2413043478033043,0.8660829060680264,0.27411522904595176,4.127212566333813,0.0
6,0.6738596732792287,0.001,6.3,0.6933726067746686,0.681120331861177,0.7034628056881979,0.5534337759017944,0.7475798183910751,0.694537268529369,1.1627013111325182,0.7118956533991712,0.24640872305113717,0.7767584366896718,0.09457375428286849,0.6153846153846154,0.609922811543401,0.6239780939415809,0.577447772026062,0.668561761108626,0.6213038660459828,0.9841139552357433,0.8521103367700682,0.264007235621358,0.0,0.0,0.6126373626373627,0.6074429796264511,0.6220418432922542,0.5877687931060791,0.6517677769430261,0.6026095063033593,2.140369761121142,0.8607739472127223,0.2720270294409532,3.8119409477317725,0.0
7,0.6693062724526083,0.0005,6.2,0.7036818851251841,0.6931615928692708,0.712414559437913,0.546965479850769,0.7562352460455312,0.7021063566105141,1.126847864531628,0.691624354578785,0.24076268045294794,0.7313580179951854,0.0954347526640885,0.6126373626373627,0.6020681605975723,0.6182106304060085,0.5889712572097778,0.658483834191426,0.6107377168994734,0.9943613875043261,0.8596890509783567,0.2693446615895072,0.0,0.0,0.6181318681318682,0.6077568753266008,0.6240238443790341,0.598137378692627,0.6439375449052174,0.5951234574700062,2.1613674268617733,0.8689717080566909,0.277220144704148,3.8459519134773004,0.0
8,0.6811903095200984,0.0005,6.2,0.7363770250368189,0.7252695989615324,0.7430358776911846,0.533226490020752,0.7687871538323414,0.716011997180242,1.0710377444223733,0.6474039661691185,0.23168221857832177,0.710891456000057,0.09452520922067766,0.6277472527472527,0.6187807671725527,0.6357754726625141,0.5774375200271606,0.6708597759980093,0.6151786200198036,0.9732728449852912,0.8429730855501615,0.26059950184036085,0.0,0.0,0.6208791208791209,0.6124838140404915,0.6285930114815798,0.5867071747779846,0.6555801891357632,0.5956635485210284,2.0854874757620006,0.8518721376146589,0.26873610045883684,3.664157503253811,0.0
9,0.6773204586309415,0.0005,6.3,0.7493372606774669,0.7395827151260552,0.7552366844687085,0.5246804356575012,0.7779419930070418,0.723937692695733,1.0503571359679345,0.6305714919043922,0.22589138317880644,0.6897680486073726,0.09990953152371085,0.6236263736263736,0.6133446565222548,0.6309216208465258,0.5750104188919067,0.6721284715870623,0.6222362874302523,0.9772868968628265,0.8478615532864581,0.2588506756903051,0.0,0.0,0.6195054945054945,0.6104441565112535,0.6273634430214002,0.5860928297042847,0.6542605211418724,0.5998996401529014,2.119904460487785,0.8584146748532305,0.268483844432202,3.7574926549261742,0.0
10,0.6851076431076066,0.0005,6.4,0.7655375552282768,0.7552239127230148,0.7709875513483802,0.5179831981658936,0.7826290090006004,0.7296493354129877,1.0194036303985101,0.6066326239147664,0.22216337221689708,0.6689447143292041,0.10100589316003628,0.6387362637362637,0.6256424397426955,0.6420222894752307,0.5775406360626221,0.6703555792364624,0.6341455888225301,0.9870357670626797,0.8563298772979568,0.261411774289477,0.0,0.0,0.6222527472527473,0.6134834688507119,0.627310610584876,0.5867409706115723,0.6554468881090288,0.6164367611787707,2.124211222260863,0.8650667090992351,0.26965397661858864,3.7477249051188375,0.0
