epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6140243685055754,0.001,7.5,0.504860088365243,0.463272299164551,0.5058465960068513,0.7722030878067017,0.4161245757133433,0.31906029375060585,1.9892631393820266,1.0046010784793848,0.4192632193692215,2.6529492114534787,0.6423829758729078,0.5535714285714286,0.5506016793054923,0.5682721557607723,0.6162776947021484,0.6135034194812012,0.5620591882856437,1.0527378949490223,0.9065862429010999,0.2923032968908876,0.0,0.0,0.5563186813186813,0.5572129952719062,0.5715465463237931,0.6214988827705383,0.601170312168762,0.5396687527782285,1.3000199572070614,0.9131185032509186,0.29748444701289084,4.763184484544691,0.0
2,0.6737034699094565,0.001,7.2,0.610898379970545,0.5997331807278199,0.6248755920998064,0.6351805329322815,0.6567597962102372,0.5978289828864924,1.237888264831633,0.847118400156893,0.30461607235696425,1.5256403441983926,0.1621798079005485,0.6277472527472527,0.6094385687677988,0.6308893876324508,0.6179572939872742,0.6583972723326009,0.644007239659785,1.0345148123227632,0.890374957205175,0.28827971842262773,0.0,0.0,0.6263736263736264,0.6086172094338259,0.6295409464591073,0.6249127388000488,0.6467558080864423,0.6300453762403087,1.2565953613637568,0.8979205390909216,0.29276112475238003,4.245884905804645,0.0
3,0.647896728877395,0.001,6.6,0.6494845360824743,0.6376746207789453,0.6611061912143782,0.5958672165870667,0.7029043129658273,0.6506203198360822,1.1147525575269832,0.7886201483511609,0.27582807268766313,1.3261055556242525,0.12191310188512212,0.5796703296703297,0.5835644397759489,0.5926253530069538,0.577043354511261,0.6680228907109662,0.6167009459447699,0.9858874803061014,0.855291547356071,0.26119184494018555,0.0,0.0,0.5769230769230769,0.5816765335984733,0.5884623239979002,0.587908923625946,0.6527624219018393,0.594348923319335,1.2261676342932732,0.8678002069284628,0.27046801657467096,4.4626684712839655,0.0
4,0.6649830285687346,0.001,6.6,0.6662739322533137,0.6535100273856774,0.6763598159963865,0.5811612606048584,0.7176962208401491,0.6641339206696134,1.0565366975688795,0.7551480930753941,0.26579962675631136,1.104646491899055,0.1132564676083372,0.6085164835164835,0.6060918309242543,0.6192117344580493,0.5788639783859253,0.6656515249369875,0.6330696429175301,0.9813035320449661,0.8488158413342067,0.26497537487155787,0.0,0.0,0.5975274725274725,0.5945906867024292,0.6081692032469367,0.5953495502471924,0.6464176975539283,0.6139779197357987,1.2247560836456635,0.8642352858742515,0.2773529441802056,4.436886588295738,0.0
5,0.6686532123809714,0.0005,7.9,0.6774668630338734,0.6635777508186919,0.6867666997825221,0.5699136853218079,0.7334186779966988,0.6788657144085926,1.0229436258855378,0.7342477460672999,0.2568844075516327,0.9891118057083136,0.11079808287377385,0.6277472527472527,0.6097018887562414,0.6319890174371972,0.5934549570083618,0.6677165747502524,0.6050954386698296,0.9913163237519317,0.8575711833251701,0.26749030443338245,0.0,0.0,0.614010989010989,0.5973512502456382,0.6191412719719256,0.602514922618866,0.651266428800317,0.5783698508839225,1.1891407940413925,0.8667732909485534,0.2771383625465435,3.675966440976321,0.0
6,0.675345002819674,0.0005,7.4,0.7066273932253314,0.6934467676345081,0.7148328950247578,0.5488168597221375,0.751812440103755,0.699661206640634,0.9577139865667375,0.6955664491881678,0.24286606429866206,0.9232369866216656,0.09455265264096772,0.6277472527472527,0.6131339013071281,0.63191479709208,0.5778820514678955,0.6706450860910361,0.6126724668259504,0.9785407034905402,0.8468553515580984,0.2633707117248367,0.0,0.0,0.6222527472527473,0.6068086165736292,0.6256314932346931,0.5880284905433655,0.6537374387929537,0.5944562112281636,1.1859697496498025,0.8570724286875882,0.2720650355894487,3.857296498267205,0.0
7,0.6720010446868065,0.0005,7.0,0.7166421207658321,0.7060119972803488,0.7247097622175567,0.5410396456718445,0.7619208319249635,0.7091798572146871,0.9373359908938232,0.6794676840656461,0.23684023626598588,0.8737060442062119,0.09576288301481238,0.6153846153846154,0.6116906021227343,0.6259778672620406,0.5796759128570557,0.6668126530571299,0.5936536498597411,0.9832256796595814,0.851739152447208,0.26297306031971185,0.0,0.0,0.6098901098901099,0.6018938352667053,0.6193321048349348,0.5914596915245056,0.652088259920868,0.5749226879211503,1.1907890707581907,0.8624031032834735,0.27191071195916816,3.848612442121401,0.0
8,0.6708581638649758,0.0005,6.7,0.7290132547864506,0.7174257748250685,0.7363321776674563,0.5335401296615601,0.7683391868085652,0.7140870706984268,0.9042352855117753,0.6500780506583482,0.23182639095147684,0.8639725811263774,0.09504541071770996,0.6277472527472527,0.6152067674890511,0.6344520222621943,0.5831735730171204,0.6648185126122245,0.6200232621992116,0.9873445060226943,0.8556403537372966,0.2634082849209125,0.0,0.0,0.6085164835164835,0.596318695418836,0.6160480571369806,0.5928109288215637,0.6509543241103216,0.6010322165315501,1.201334929728246,0.861796417079129,0.2714855716778682,4.075914571573446,0.0
9,0.6715997259531041,0.00025,6.7,0.7463917525773196,0.73592576527423,0.7529287058564557,0.5216018557548523,0.7813233124031278,0.7274157265707475,0.8892384635155611,0.6328723159384131,0.22362563968231472,0.8421938495713235,0.10244363872704695,0.6332417582417582,0.6181751723152997,0.6385726741469725,0.5828632712364197,0.6617179345156697,0.6182052773416815,0.992511082481552,0.860253210906144,0.264515751010769,0.0,0.0,0.6098901098901099,0.5957515727308099,0.6166575802437826,0.5940897464752197,0.6463635343004932,0.5983874383594852,1.197463537310506,0.8673743192966168,0.2733816052531148,3.8679684911455428,0.0
10,0.6654322823598336,0.00025,6.8,0.7681885125184095,0.7588036606367515,0.7736650821332756,0.5140007734298706,0.7888224355466338,0.7354992061890094,0.8548722597039325,0.5977394083813821,0.2182464442324217,0.8038521586707484,0.10781701385360404,0.6153846153846154,0.6020799534859084,0.6215475534963966,0.582050085067749,0.6651053979607218,0.6271809919618799,0.9934053918817541,0.8616287184285594,0.26355333642645196,0.0,0.0,0.6098901098901099,0.5985425408561728,0.6175205490065803,0.5917057991027832,0.6512103518879304,0.6105141673880595,1.1989420416590932,0.8679521987726401,0.27170731798633113,3.9027232232984606,0.0
