epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6540129947003509,0.001,7.2,0.5298969072164949,0.5012213833376751,0.5372841027090705,0.749277651309967,0.4620747656449519,0.34937752284929136,2.3208732336364544,0.9702972921075105,0.39929742988676314,2.3127587563510494,0.45709955989875567,0.5892857142857143,0.5924075750651392,0.6025051760772422,0.6214646697044373,0.6573219414603918,0.5502671403452452,1.0205246956793816,0.8773182663288746,0.2864128325011704,0.0,0.0,0.5824175824175825,0.585873779547167,0.5967231586537629,0.6316671967506409,0.6487231739419778,0.5263986086552213,1.9347903217588152,0.8850112616360842,0.29433052651174774,3.0087125327560926,0.0
2,0.6423458225193748,0.001,6.5,0.6114874815905744,0.6048561767249244,0.6255409338388321,0.6415718197822571,0.6574699263144052,0.5521397574234972,1.6123232909611294,0.831416056503779,0.31138783417675037,1.5643952897792361,0.15589469484161908,0.5837912087912088,0.5799482869576328,0.587703610241353,0.5979592800140381,0.6560258676137946,0.5344098515547239,1.0136367632792547,0.8735209107398987,0.28023169230628797,0.0,0.0,0.5796703296703297,0.575843990775549,0.5835087874667688,0.6044200658798218,0.6444968365278391,0.5213964143397752,1.9908743179761446,0.88459429701606,0.2855836637727507,3.2116272082695594,0.0
3,0.6671200178445559,0.001,6.4,0.6491899852724595,0.642668458512996,0.6592813831099943,0.6168508529663086,0.6916510642290457,0.58795065887679,1.4397382227767024,0.7755700939533813,0.29234316675582234,1.3298760661671545,0.11903371216841756,0.6071428571428571,0.6032650080842852,0.6178161482808643,0.5956792235374451,0.6647412903156619,0.5955830466900437,1.0014698466101846,0.8663696469841423,0.2702004116970104,0.0,0.0,0.6002747252747253,0.5993466609292505,0.6113454324848406,0.5992440581321716,0.6581418333778801,0.5769257576319639,1.8148833945557312,0.8675183018485269,0.27426618403130837,2.700773223415836,0.0
4,0.693811897092372,0.001,6.4,0.6706921944035346,0.662324329773221,0.6797121807254896,0.6060267090797424,0.7179106193462745,0.6111391278546642,1.347946141605349,0.7449648509671657,0.28042726646642446,1.2110935965237457,0.09943956839845176,0.6373626373626373,0.6218371055266444,0.6397595120076238,0.5945479273796082,0.6588064714601948,0.6155820894129599,1.000067793405973,0.8651038539278638,0.2699279002435915,0.0,0.0,0.6483516483516484,0.6348336019797282,0.6521606088925007,0.5970333218574524,0.6547654333918571,0.6062189474473947,1.828028136557275,0.8679489028322828,0.27214225897422206,2.74669362948491,0.0
5,0.6809058909979688,0.001,6.4,0.6877761413843888,0.677355153041029,0.6960717939600151,0.5847325921058655,0.7383815244808664,0.6356119589274114,1.2782270788093029,0.7170757755264091,0.26619036346454505,1.135234074810292,0.08748589636777172,0.6236263736263736,0.6149039736450237,0.6311519291628755,0.6001399755477905,0.658341038247223,0.5653594536523874,0.9989116611061516,0.8618882029921144,0.2740469060756348,0.0,0.0,0.6222527472527473,0.616138373185353,0.6302884954610746,0.6013705730438232,0.653847175827804,0.5563260650643077,1.7828402322727246,0.8671371818898799,0.276629402414783,2.591294382954692,0.0
6,0.6809678359882831,0.001,7.7,0.700441826215022,0.6912718567267611,0.7087737103331087,0.576443076133728,0.7463610775695928,0.6393225511108644,1.2456392688498406,0.6849631712345382,0.2615082013238337,1.1137120231437403,0.09580838481877794,0.6181318681318682,0.6174846831138588,0.6294114596342673,0.6002519130706787,0.6691792267688168,0.5521723570168122,0.9999045696887341,0.860931552373446,0.2779460438005217,0.0,0.0,0.6112637362637363,0.6121827648535448,0.6228902062321162,0.6050882935523987,0.6613411200458125,0.5338247790629264,1.7697993503822076,0.8614790989802434,0.28280176042200444,2.556397768167349,0.0
7,0.6719484442252139,0.0005,7.6,0.7189985272459499,0.7099406993343437,0.7260273573771091,0.5690131187438965,0.7573722657779763,0.649542039789348,1.213208225092937,0.6585997117109958,0.25694676731577326,1.0924460715152027,0.09840129491857998,0.6208791208791209,0.6051608814656898,0.6241262787915767,0.5933393836021423,0.6722343281347175,0.580552466725606,0.9957080634085687,0.858619593001984,0.274176985680402,0.0,0.0,0.6208791208791209,0.6063251945930684,0.6248355721761346,0.5984220504760742,0.6620540619583477,0.5642215858365783,1.789851378608536,0.8630825189443735,0.27868321734470325,2.6247573842059126,0.0
8,0.6673807693675007,0.0005,9.7,0.7487481590574374,0.7422313478840201,0.7545687263145134,0.5498777627944946,0.7752152290549346,0.6690541411472922,1.1517547727508994,0.6204960139493001,0.24445900308717158,1.0510609741765726,0.09371095377847619,0.6057692307692307,0.5987339534250289,0.6147612463401937,0.5903680920600891,0.6720742277148489,0.5784279971829237,1.0142619518133311,0.8787689313783751,0.27098603759493145,0.0,0.0,0.6085164835164835,0.6028741445455954,0.617855347856168,0.5927581787109375,0.6657672038218848,0.5666366489138152,1.7950073716404673,0.8771185481941307,0.2740408133019458,2.602894576041253,0.0
9,0.6787099680186766,0.0005,7.5,0.7714285714285715,0.763927844506988,0.7760204958786605,0.5504271388053894,0.7745484062186647,0.6649107002333526,1.1199599827863331,0.5929417590768418,0.24538196981041,1.0170339375953787,0.09921704538177496,0.6236263736263736,0.6106012457056602,0.6280493093679842,0.585259735584259,0.6676190540720852,0.601234126265972,1.0088490208426675,0.8746574134617061,0.2683831928195534,0.0,0.0,0.625,0.6146644419725621,0.6299404056137727,0.587368369102478,0.6607712417956543,0.5909601813053817,1.7580055718893532,0.8744879201218322,0.26998241131122297,2.4950880585135993,0.0
10,0.6588009321754064,0.00025,7.8,0.7832106038291605,0.7766511009516915,0.7875604331692473,0.5383966565132141,0.7874443223535196,0.6799215941038653,1.0874205396523005,0.5652059083571315,0.23679771484568474,0.9797243548071612,0.1098984463247354,0.6208791208791209,0.5991380169622117,0.6192679172627616,0.6011043787002563,0.659288586714896,0.5986544566968018,1.0488013749594216,0.9113604039936275,0.2748819268666781,0.0,0.0,0.6085164835164835,0.5878251140535292,0.607365474415539,0.602916419506073,0.6531936666753586,0.5897481390262548,1.8130986873920147,0.9117679740046407,0.27628058653611404,2.543967943925124,0.0
