epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6162169827731925,0.001,8.2,0.5063328424153166,0.4615747537378179,0.5056755655348342,0.7744103074073792,0.4084131696555188,0.3075374356938244,2.1086979316857497,1.010098270323561,0.42141884189313045,2.33459269519407,0.6544309657873567,0.5618131868131868,0.5532518228793166,0.5735619490281957,0.6140884757041931,0.6175762121208941,0.5562572658276332,1.0511832106244432,0.906430395749899,0.2895056572589245,0.0,0.0,0.5604395604395604,0.5583731973526129,0.5735270953420879,0.6179821491241455,0.6040447265722768,0.5294811762892773,1.580485395022801,0.9126929215022496,0.2952737107381716,5.201555969950917,0.0
2,0.6678820414714188,0.001,7.2,0.6058910162002945,0.5933832667240214,0.6206170520492994,0.6370655298233032,0.6542799399215175,0.5944799570242112,1.3136928696344456,0.8496117679421434,0.30609440449762415,1.444220558076614,0.16661186440901307,0.6208791208791209,0.6101083151535821,0.6269776309667098,0.6017029881477356,0.6642564026146491,0.6565084399276065,1.0063949797179672,0.8667286326597025,0.27933269837400415,0.0,0.0,0.6043956043956044,0.595411855245402,0.6104133856550716,0.6071966886520386,0.6512195627192676,0.6388890364315867,1.4263485499790736,0.8737406566902831,0.28343306432713516,4.108913484510484,0.0
3,0.6611430021446708,0.001,6.9,0.6362297496318114,0.6253934751423535,0.6480920875166941,0.6008613705635071,0.6979538869524761,0.6441269543875118,1.1867660971909806,0.796216074830478,0.2795213686700071,1.2499814448195108,0.1257911980854394,0.5961538461538461,0.5963981853164868,0.6087325913738009,0.5813276767730713,0.6684201807641384,0.6168033954824045,0.9839042962252439,0.852315312558478,0.2631779624210609,0.0,0.0,0.5947802197802198,0.5950279248455402,0.606601890422904,0.5909141302108765,0.6542994706365733,0.592481223932947,1.450555349444295,0.8617356085515284,0.27181963016698646,4.529099265297691,0.0
4,0.6610598701188543,0.001,6.8,0.658321060382916,0.6468838332380916,0.6688713490999801,0.5850878357887268,0.7139536389153247,0.6607047761650622,1.1100083140456096,0.7608653743593612,0.2681075242376819,1.0365694102728313,0.11143224856463729,0.6043956043956044,0.601716552949184,0.6150919800852567,0.5782614350318909,0.6672038438059028,0.63255396628567,0.9768504821337186,0.8449067886059101,0.2638873674057342,0.0,0.0,0.5947802197802198,0.5906900778797503,0.6051422316457182,0.593224287033081,0.6485655470438713,0.6123167317703556,1.4367716626806573,0.8589571164204524,0.2754801852362497,4.400744616330325,0.0
5,0.6756431462744146,0.001,6.8,0.6745213549337261,0.6618093831536455,0.6842781505376063,0.5702650547027588,0.7322546368881407,0.6782086632022251,1.0617749228568771,0.7345938182719853,0.25745129643861253,0.9428194752234598,0.10417350328010294,0.6263736263736264,0.6150201552157409,0.6339552902871024,0.5843396782875061,0.6757421794764544,0.6039815597408954,0.9810014923850259,0.8487670008952801,0.2644690013193822,0.0,0.0,0.6167582417582418,0.604798172956357,0.6246663134077779,0.595257043838501,0.6573398218836559,0.5753373604165515,1.3733876563690521,0.8615819654621921,0.274905930181126,3.7435273180951127,0.0
6,0.677216646994002,0.001,7.5,0.6963181148748159,0.6813738296008621,0.70501729496916,0.5541825294494629,0.7471533289478911,0.6938601389867081,1.021902997451608,0.7084220663788392,0.24657939455207212,0.8918747269879034,0.10100376229837471,0.6195054945054945,0.6147472916687601,0.6288274750590716,0.5769181847572327,0.6709155977298732,0.6191526726954132,0.9790077209472656,0.847726698760148,0.262562027999333,0.0,0.0,0.614010989010989,0.6086768907248513,0.6243405691785685,0.5862860083580017,0.6550455579719633,0.6008830074718198,1.3841650603891729,0.8568400138027066,0.27079662418627476,3.919267088502318,0.0
7,0.6793012297163714,0.001,7.5,0.7160530191458027,0.7056472867887469,0.7243907498403074,0.5439801812171936,0.7589347257788898,0.7038121279072838,0.9849199572087036,0.6848924130420797,0.2385562576957058,0.8160259229269575,0.09914682313953478,0.6318681318681318,0.6192574080426496,0.6372331630518127,0.5886932015419006,0.6567902636747668,0.6147272532559068,0.9893840944374,0.8551993736853967,0.2683694526389405,0.0,0.0,0.6236263736263736,0.6097677824371114,0.6289078930463938,0.5944376587867737,0.6478863447649101,0.6019006092202845,1.3979071902704763,0.8613012374102414,0.27328322385693643,3.99964329960582,0.0
8,0.6577670546670312,0.001,6.9,0.7310751104565537,0.7185492413995981,0.7380778469487279,0.5369989275932312,0.7661871628574625,0.712406377873115,0.9532821664929566,0.6539072919313265,0.23356693044677926,0.8026196253141704,0.10232944470310422,0.6057692307692307,0.5966528513439269,0.6125443778189774,0.5830800533294678,0.6604190976896728,0.6019936560425868,0.9822443369980697,0.8486766946184766,0.2671352811567076,0.0,0.0,0.5989010989010989,0.5893217548223405,0.6056880138559568,0.591911256313324,0.647797515838976,0.5827550130342588,1.3624908400105906,0.8559971635158246,0.2743878410412715,3.692997340317611,0.0
9,0.6607541380059132,0.001,6.9,0.7525773195876289,0.7432163400655218,0.7584802275170379,0.5212764143943787,0.7806061459085011,0.7248960487403897,0.9278215932565164,0.6227268039741292,0.22388590956998328,0.7723279176299105,0.11591904163580054,0.6208791208791209,0.5960672111868285,0.6201746047679062,0.5931186676025391,0.6592801382083724,0.6228812868874172,1.0098033580151233,0.8756614438780062,0.26828384006416406,0.0,0.0,0.6181318681318682,0.5960203563786771,0.6182081050226739,0.6016765236854553,0.6471035422316037,0.6046406054093156,1.397164986683772,0.8828125681195941,0.2753261268793882,3.766893716958853,0.0
10,0.6611306182578197,0.0005,7.0,0.7790868924889544,0.7698559799161945,0.7837372170056727,0.5176924467086792,0.783593907745509,0.7303186149830134,0.8919469456082767,0.5895693356931122,0.2209243062976885,0.7283803115537135,0.1190774292873002,0.6195054945054945,0.5964595867737307,0.6187153022727314,0.5858997702598572,0.6584475168346939,0.6236223153992896,1.0063418228547651,0.8726107196493463,0.2674622401431367,0.0,0.0,0.6153846153846154,0.596629441610379,0.617043309637556,0.5958221554756165,0.6458610406576479,0.6073574573732229,1.389067217543885,0.8780795060671293,0.2747975751593873,3.7358892252157023,0.0
