epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6314336079919678,0.001,5.1,0.4992636229749632,0.47295046739158614,0.5058809244413293,0.8406136631965637,0.30624800811144076,0.26978880370919023,1.2412081647516175,1.0028497152721758,0.47671689267362166,0.0,0.0,0.625,0.5771518619999925,0.607805793046757,0.6828359961509705,0.6034974409378003,0.5760120424000711,1.1087686858334385,0.9436772839053646,0.33018280942361433,0.0,0.0,0.6181318681318682,0.5662718231371079,0.5993917780773008,0.683634340763092,0.5972176542341769,0.5655460429382416,1.1134848319567168,0.9480885358957144,0.3307925832795573,0.0,0.0
2,0.6664657761632994,0.001,4.6,0.6114874815905744,0.5990892448118177,0.6239864467003271,0.6513920426368713,0.6458354102909191,0.6088681094992403,0.9949360250197735,0.8382550348062754,0.3133619814979486,0.0,0.0,0.603021978021978,0.6019140979525782,0.6124721457499718,0.5919696092605591,0.6735268952789224,0.5611377370576657,0.9818559426527756,0.8450331478328496,0.27364559651731135,0.0,0.0,0.5989010989010989,0.5983654432689564,0.6077586754134785,0.5978325605392456,0.6632600555253214,0.5451562917475447,0.9948173119471624,0.8553341928419176,0.2789662424679641,0.0,0.0
3,0.6515931809037603,0.001,4.7,0.6718703976435935,0.6606738385430572,0.6811476454503588,0.5951219797134399,0.6999970519761401,0.671159667147332,0.8807868547046307,0.7437122088468829,0.274149293078875,0.0,0.0,0.6291208791208791,0.5864835010932606,0.6161314530845634,0.615333080291748,0.6545893911175834,0.5819799788875596,1.0444700220128993,0.8998109862044618,0.28931804181455256,0.0,0.0,0.6291208791208791,0.5886423969237753,0.6176235115818994,0.6167008876800537,0.6403023189524238,0.5642037313696757,1.049104970890087,0.9028459957667759,0.2925179594165676,0.0,0.0
4,0.6606422984581966,0.001,4.3,0.711340206185567,0.6999769950202999,0.7198560368434326,0.5705970525741577,0.7323933479502986,0.7045836820608447,0.8092368916752413,0.6823280745297012,0.25381763710013544,0.0,0.0,0.6112637362637363,0.6057649625563499,0.6165143421119588,0.6419066786766052,0.6435217099508741,0.6197180972997852,1.1108947009830685,0.9506877870350093,0.32041381348620407,0.0,0.0,0.5934065934065934,0.5895239184271404,0.5984814687083985,0.6487537622451782,0.6299785796645138,0.6053945008780083,1.1145791758547772,0.9524143410253001,0.3243296696589543,0.0,0.0
5,0.6512592545567439,0.0005,4.5,0.7575846833578792,0.7472420386259199,0.7631121111836312,0.5322502851486206,0.7701429765432452,0.752882119981968,0.6981076845890994,0.584351342486352,0.2275126875895288,0.0,0.0,0.6043956043956044,0.5944032184389364,0.6114813672511207,0.611451268196106,0.612274951933416,0.582891526493337,1.1568690001309574,1.010788028056805,0.2921619218784374,0.0,0.0,0.5961538461538461,0.5874884395476201,0.6049098925071212,0.6099404692649841,0.603134255634657,0.5685609635362546,1.152572527036562,1.0060010663755647,0.2931429121520493,0.0,0.0
