epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.4807356262676119,0.001,0.7,0.4427083333333333,0.43108663849787177,0.4487407540745539,0.9708032608032227,0.09069624228472184,0.07430011498578444,1.3921636740366619,1.106613278388977,0.5711008310317993,0.0,0.0,0.4895833333333333,0.4803645222712798,0.48874067699368906,1.0419764518737793,-0.02093124503744309,-0.006499615143179281,1.4122596581776936,1.0891836881637573,0.6461519300937653,0.0,0.0,0.4791666666666667,0.48206547021521434,0.4790123664601849,1.0402990579605103,-0.004793699756351394,-0.0014757581877884078,1.4105405807495117,1.0892659028371174,0.6425493657588959,0.0,0.0
