epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6135101265877547,0.001,5.1,0.49072164948453606,0.4635447976132456,0.49685814238147646,0.786507248878479,0.4081311718253246,0.33694928251212947,1.2384119966068745,1.025317652990962,0.42618868212285554,0.0,0.0,0.5453296703296703,0.5557054224737322,0.5585452993199914,0.6452965140342712,0.6118235977266389,0.522516365504536,1.0513804522189465,0.8987793103679196,0.30520227223962215,0.0,0.0,0.5384615384615384,0.5501573185967198,0.5498106278060966,0.6416108012199402,0.6057875605252876,0.5169009839155988,1.052522436603085,0.9002953905325669,0.30445409508851856,0.0,0.0
2,0.6573902380766099,0.001,4.4,0.6215022091310751,0.6146470374870819,0.6365400701604432,0.6354901790618896,0.6634441042183744,0.6263050937782213,0.9680795713798287,0.817130247552897,0.3018986487511507,0.0,0.0,0.592032967032967,0.5916909390489048,0.6052887271910034,0.5933528542518616,0.6709083267779101,0.6435286188880972,1.0083844570013194,0.8714070889975999,0.27395474976235695,0.0,0.0,0.5879120879120879,0.5904007254190473,0.6009154452598164,0.5856059193611145,0.663444058426339,0.6338847002671535,1.0069731238124136,0.8703419474455026,0.27326235993877873,0.0,0.0
3,0.6692526724392296,0.001,4.3,0.6653902798232695,0.6562602319137167,0.6777276120020488,0.579391360282898,0.711702972909713,0.6811387569222457,0.8764151408588061,0.7435317069423742,0.2657668745877641,0.0,0.0,0.6332417582417582,0.6064962467031852,0.6302364008480867,0.5980966091156006,0.6681128114807093,0.6563450162690024,1.0359916464313046,0.8973266161405123,0.2773300464991685,0.0,0.0,0.6277472527472527,0.6014577125642407,0.6258894286460717,0.6005828380584717,0.6527569280551658,0.6399259207054263,1.0387480403040792,0.8976099058821961,0.2822762380589496,0.0,0.0
4,0.6652239178762496,0.001,4.2,0.7042709867452136,0.6954249908045901,0.7143478846110598,0.5570756196975708,0.7427342570685738,0.7176312430612466,0.7970313350125511,0.6739964062932313,0.24606986048909807,0.0,0.0,0.6126373626373627,0.6027640923698471,0.6215975852665196,0.6038362979888916,0.6589016757836565,0.5923378006098611,1.0292592441642678,0.888849247942914,0.28082001078259816,0.0,0.0,0.6085164835164835,0.6000108738648637,0.6177835052314987,0.6055063009262085,0.6383643475889418,0.5700003558763183,1.0369154188659164,0.8942007245598259,0.28542938926717737,0.0,0.0
5,0.6411568246592881,0.001,4.3,0.7561119293078056,0.7477871437558306,0.763856157697492,0.5066512823104858,0.7882659559681856,0.769955366759125,0.6941923777379414,0.588269758628289,0.21184523080164272,0.0,0.0,0.5906593406593407,0.5785434143553382,0.5975952962948722,0.6193921566009521,0.6310025748530068,0.6176889806664795,1.1760324121831538,1.029622359590216,0.292820122215774,0.0,0.0,0.592032967032967,0.5801282051282052,0.5994030008453086,0.6221489310264587,0.6182101491751649,0.6036023001236247,1.181462213233277,1.0333391978190496,0.2962459993886424,0.0,0.0
6,0.6455543449036762,0.0005,4.2,0.8041237113402062,0.7952768428374793,0.8097211572895987,0.47892674803733826,0.8165298707283284,0.8028558979435246,0.5777634713716465,0.4827402082564027,0.19004653572860628,0.0,0.0,0.6071428571428571,0.5856484197919046,0.6114607878280993,0.6332694292068481,0.6281803034221358,0.5690960799729964,1.3057470400254805,1.15346068078345,0.30457267721930703,0.0,0.0,0.6016483516483516,0.5820885572115753,0.6064839050662686,0.632479190826416,0.6168585640193626,0.5570607350846368,1.296184330196171,1.143574772300301,0.3052191439565721,0.0,0.0
