epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6128448959314852,0.001,8.7,0.4980854197349043,0.448271756639602,0.4942370278153041,0.7840251922607422,0.3835364216712941,0.28329421831469387,2.493830159767387,1.0185015840453147,0.42971477995082097,1.9024058383062417,0.6897494038838525,0.5755494505494505,0.5495392991617396,0.5797143885287932,0.6248750686645508,0.6178681437144429,0.5533095245693473,1.0661713592298738,0.9189398773423918,0.29446297851237624,0.0,0.0,0.5659340659340659,0.5550496693126598,0.5784039188352929,0.6243220567703247,0.6055041169428539,0.5281362829177202,3.1646343744718113,0.9205394066297091,0.2976307030562516,6.984264960655799,0.0
2,0.6656394628936922,0.001,6.8,0.6041237113402061,0.5918827776194547,0.6189160127272139,0.6393876075744629,0.6498731045668152,0.590792206614905,1.5084402620880173,0.8527882103277411,0.30906601975698006,1.0817993362100908,0.17657922639323614,0.6167582417582418,0.6076119132305752,0.6247855454075016,0.5992908477783203,0.661481778052837,0.6433469263215673,1.0126720234587951,0.8746920234554416,0.2759600000067072,0.0,0.0,0.5975274725274725,0.5936837836816187,0.6064909754932333,0.6020542979240417,0.649916144375954,0.6266521649215064,2.829983721722613,0.8796061768636598,0.27909875964070413,6.036093628013527,0.0
3,0.6390606412886903,0.001,6.8,0.6359351988217967,0.6259139456434588,0.6486758062421445,0.6042251586914062,0.6948744559276812,0.6388790290998418,1.273151266943548,0.806383508786186,0.2814688081857207,0.6701681558267708,0.12498289733378982,0.5659340659340659,0.573932948579741,0.5742360968500165,0.576935887336731,0.6702239068027894,0.6224422606253829,0.9858901487601982,0.8549080844763871,0.26196412987761447,0.0,0.0,0.5659340659340659,0.5730591557688972,0.571750415578753,0.5878059267997742,0.6556458911437126,0.5985767506407086,2.5546968166644755,0.8652217198204208,0.2707684092469268,5.180302698533613,0.0
4,0.678717886076242,0.001,7.2,0.6541973490427099,0.6446269974998062,0.665419100304045,0.5859040021896362,0.7117033492375114,0.659565228691959,1.1780384211898376,0.767806146123799,0.26870305268683736,0.5462700940723447,0.11199972294901933,0.625,0.6184195675526438,0.6338180214953705,0.5720341205596924,0.674007910118404,0.6391051375742253,0.9713939022231888,0.8416653308239612,0.25945712740604693,0.0,0.0,0.6167582417582418,0.6075209308563291,0.6247584353801984,0.5863893032073975,0.6574763687175553,0.6211995995455638,2.61125070970137,0.8561217378784012,0.2698689754847642,5.40064815898518,0.0
5,0.6790168980328581,0.001,7.5,0.6721649484536083,0.6604414481859372,0.6821176622542521,0.5756324529647827,0.7272570228861636,0.6727889532856335,1.1192120199702098,0.7437237263779226,0.26077791046631005,0.48034020374818476,0.10099727137999086,0.6236263736263736,0.6171486710564704,0.6345568599412139,0.5839007496833801,0.6764591362093149,0.599964509541612,0.9821948088132418,0.8501940055207892,0.26400160527491306,0.0,0.0,0.6167582417582418,0.6094832790537662,0.6267347724865096,0.5948160886764526,0.6570092297773987,0.5707316496947501,2.483361548119849,0.8616301685899168,0.27446687385276125,4.948326037480281,0.0
6,0.6742343403849013,0.001,6.5,0.6892488954344624,0.6770012259480359,0.6990230602322901,0.5573057532310486,0.7439310817524541,0.6905916865609613,1.0790982832789247,0.7174219242954114,0.24888821849064552,0.47230545356101594,0.09554061402452887,0.6126373626373627,0.6046210728710382,0.6219927699727565,0.5754669308662415,0.6718811892869403,0.6254654621457398,0.980151484300802,0.849557047361856,0.26118890171522624,0.0,0.0,0.6195054945054945,0.612937527159019,0.6280541725498531,0.5858296155929565,0.6545504036987271,0.6039398700331164,2.420561759026496,0.860232583114079,0.27028337088260024,4.750624777196528,0.0
7,0.6649210742253296,0.001,6.6,0.7025036818851251,0.6927666160189662,0.7116752222117899,0.5459069013595581,0.7574450585317943,0.7037157832048776,1.0423008713174464,0.6962517244475228,0.2398948975291449,0.4405419005912253,0.09393912161836217,0.6085164835164835,0.6004092004926984,0.616540053307408,0.5853922367095947,0.6632100218302764,0.6113583638275394,0.9862577548393836,0.85253960614676,0.2674362816653409,0.0,0.0,0.6071428571428571,0.5998338146313577,0.6151894682914965,0.5956313610076904,0.6479956666330156,0.5932693216548995,2.379733607009217,0.8606946874450851,0.2754106639505743,4.604445174500182,0.0
8,0.6596843138740753,0.0005,6.4,0.7251840942562592,0.712968409514462,0.7325079790310198,0.5399187803268433,0.7620960044130514,0.7085039902592694,1.0021675695726904,0.6637700498191879,0.23607225584000657,0.41617513369214726,0.09550884423505883,0.6085164835164835,0.5950228877543652,0.6141219079240384,0.582679271697998,0.6664494141969447,0.618683453333607,0.9805100514338567,0.848160118847103,0.2646998746709509,0.0,0.0,0.6057692307692307,0.5937382908624291,0.6110510547766912,0.5913375020027161,0.6530372456567826,0.6007203689196009,2.300186282985813,0.8546324994537856,0.272130874814568,4.36496101630913,0.0
9,0.6679300861849957,0.0005,6.2,0.741678939617084,0.730403933348442,0.7482946164846666,0.5224519371986389,0.778846521714574,0.7251918194313486,0.9641324831565105,0.6345976708388293,0.22446548371673156,0.39519024857365154,0.09874499713856623,0.6112637362637363,0.5993733086190918,0.6181229990121093,0.5782008767127991,0.6711544622122145,0.6200091473666108,0.9800345452277215,0.8498794626403641,0.2603101658297109,0.0,0.0,0.614010989010989,0.6053291271524649,0.6216851826028951,0.5882231593132019,0.6557886829921734,0.6004121464610103,2.387566490487738,0.8578361626509782,0.26886653015901757,4.650989894028548,0.0
10,0.6780958575512066,0.0005,6.3,0.7658321060382917,0.7557760865070097,0.7713203113062252,0.5160630941390991,0.7836745286822044,0.7309205161219525,0.9277346688096407,0.6044929448652338,0.22125018228939974,0.3699878412687024,0.1016202747031761,0.6332417582417582,0.6190332062752687,0.6360818846138819,0.5776331424713135,0.6719970342841011,0.6325147530331056,0.985012642629854,0.8548830040208586,0.26025930931279945,0.0,0.0,0.6181318681318682,0.6055001184094383,0.6223216592391656,0.5868167877197266,0.6582919520885312,0.6169866487168834,2.362282318073315,0.8630914098613864,0.26814410123196275,4.550396033695766,0.0
