epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6626321644196581,0.001,7.2,0.5293078055964654,0.5007378815119728,0.5366112674139113,0.7483646273612976,0.46605512217245343,0.35360742364260667,1.8523380056396674,0.9692148357673668,0.3979337965704731,2.3235219964573766,0.45180406941537127,0.6002747252747253,0.602765952872377,0.6131684910806428,0.6147812008857727,0.6583389254512924,0.5654688387623655,1.0173437294069227,0.8760507093681084,0.2825860387676365,0.0,0.0,0.5892857142857143,0.592601734064434,0.603422105060322,0.6230499744415283,0.6494832095125258,0.545745604537612,1.4167689844802185,0.8813617917207571,0.28960890756858576,3.9060270314688212,0.0
2,0.6426703605139585,0.001,6.3,0.6144329896907217,0.6076461604772745,0.6277474426975652,0.6406678557395935,0.6587790358567044,0.5531900879982806,1.266245033814735,0.8309569311071742,0.3108158891085146,1.254931535355648,0.15438700667822483,0.5796703296703297,0.5778028404344194,0.5838053926023852,0.5976645350456238,0.6576023263784744,0.537278786462448,1.0096482536294957,0.8699921317152924,0.2793122490683755,0.0,0.0,0.5810439560439561,0.5784550758408229,0.5848952230673267,0.6038202047348022,0.6454140237633728,0.5285155058689341,1.4424349030295571,0.8841850456300673,0.2844796721096877,4.160100208533989,0.0
3,0.6694359838392476,0.001,6.3,0.6536082474226804,0.6469631176034263,0.6631918974089325,0.6168316602706909,0.6921774658004726,0.5886608913823463,1.1431567976506365,0.7742647967914419,0.29223321621828824,1.033009932388789,0.11947439974379645,0.6098901098901099,0.6080305122145054,0.6209753517221465,0.6015317440032959,0.6609148395046288,0.5913228649788533,1.0116692676648988,0.8744586129764934,0.2744212913644183,0.0,0.0,0.6002747252747253,0.6003402491965233,0.6125539652663523,0.6082515716552734,0.6525060313373322,0.5727136939826015,1.4137782762338826,0.8789298167595496,0.2804567591174618,3.9462008685856076,0.0
4,0.697914845801215,0.001,6.6,0.672459499263623,0.662888627905357,0.6811787252107833,0.6051191091537476,0.7169333181305884,0.6114443042046763,1.074916926136073,0.7435443113584055,0.28003763758381267,0.917847655307562,0.09956901927803682,0.646978021978022,0.631998311078461,0.6497756062017005,0.5905606150627136,0.6629533153930369,0.6135834222596827,0.997410366823385,0.8628765397019439,0.26906767323776914,0.0,0.0,0.646978021978022,0.6322801025052994,0.6501815274093796,0.5937860608100891,0.6577563900933465,0.602451400117053,1.3855826933305342,0.8660582461199917,0.2720877934288193,3.8348054519066443,0.0
5,0.6811095360608604,0.001,6.5,0.6969072164948453,0.6867021462945445,0.704671715550278,0.5842535495758057,0.7390123345799796,0.635452375787084,1.0190844070577831,0.714537504688454,0.2656875245744947,0.8336378028887887,0.08833935475347232,0.6263736263736264,0.6155283567743881,0.6329862640312187,0.6049084663391113,0.6597142092053968,0.5588054379431606,1.0024738704765237,0.8636547864138425,0.27763815502544026,0.0,0.0,0.6236263736263736,0.6154318296734291,0.63078515823758,0.6051933169364929,0.6562944283695178,0.5521476005053584,1.354333018208598,0.8682274766020722,0.2790619180752681,3.4657458315838823,0.0
6,0.6737006734854657,0.001,6.4,0.7036818851251841,0.6946501064842235,0.7114023632331905,0.5772867202758789,0.7466631383098968,0.6383786021778876,0.992891305676265,0.6835769858469142,0.26182651997314815,0.8214876022711067,0.09625230668570753,0.614010989010989,0.6124241993510253,0.6236948770093064,0.6019948124885559,0.6638945462018095,0.5491474054664587,1.0038529568976098,0.8642283520855747,0.2792492076590821,0.0,0.0,0.6043956043956044,0.6038007220912182,0.6149365697392536,0.6080712676048279,0.65588212764344,0.5302088591394165,1.3548023609014659,0.8680730344174983,0.2848555209872487,3.4430156540084673,0.0
7,0.6727698205748905,0.0005,6.2,0.7240058910162003,0.7147690357694815,0.7301847180730331,0.569068193435669,0.7582897868882515,0.6508775374220918,0.9607346150941807,0.6529132430964261,0.25647905764769385,0.7874783754173189,0.10083399594093458,0.6195054945054945,0.6063701685930477,0.624002908093042,0.5871492028236389,0.6739846286979575,0.5868117443420849,0.9940675680453961,0.8589576194574545,0.27021993189067633,0.0,0.0,0.6208791208791209,0.6067596845092614,0.6249921824341693,0.5939289331436157,0.66204894023736,0.5676416657434992,1.3462782914821918,0.8654872925726922,0.276196138216899,3.4269293009579838,0.0
8,0.6695444326850655,0.0005,6.3,0.7596465390279823,0.7527940309991675,0.765004597621418,0.5490754246711731,0.7773309734518498,0.670910786146403,0.9067449427493718,0.6093476171170489,0.24320083671360548,0.7625670990993068,0.09954019129188493,0.6098901098901099,0.6030409073371198,0.6168896401453132,0.590595006942749,0.6682759709456019,0.5763685275811614,1.014276086629092,0.8781193586496207,0.27231347986630033,0.0,0.0,0.6112637362637363,0.6038195265667957,0.6183113063290692,0.5932495594024658,0.661142157331077,0.5642560622110923,1.355371898347205,0.8776902864267538,0.2756481370428106,3.3985753688183458,0.0
9,0.6744675826815992,0.0005,6.5,0.774079528718704,0.7669052222358604,0.7784487349114041,0.5482089519500732,0.7765731654625985,0.6676060105521109,0.8766344384346514,0.5822792520140337,0.24388599414405837,0.705783559577279,0.10183383539560442,0.6195054945054945,0.6050883717153865,0.6230308760355663,0.5970296263694763,0.6614077540382121,0.59102997677083,1.0229991530324076,0.8851196936198643,0.2757589266850398,0.0,0.0,0.625,0.6131321016566919,0.6292797236591148,0.5984329581260681,0.6535734599555999,0.5798712868679714,1.3494475005747197,0.8824123065550249,0.2773003755034981,3.2838500358246185,0.0
10,0.6562198932619916,0.00025,6.2,0.795581737849779,0.789553887638276,0.7990959598046965,0.5380704998970032,0.787963589694219,0.6793875416024362,0.8529764170323626,0.5496316578672631,0.23664831767772188,0.6881979980595158,0.11620079912739052,0.6167582417582418,0.5963747679693528,0.6162434622471347,0.6081280708312988,0.6568523427141301,0.5835846300244818,1.0568214576322954,0.9166480918507,0.2803467374581557,0.0,0.0,0.6057692307692307,0.5857163396840798,0.6060623947502332,0.6085469126701355,0.6517433943527533,0.5772675242173541,1.3978001128186237,0.9144954576597109,0.2809428782253475,3.4283318991189473,0.0
