epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6135101266024638,0.001,5.1,0.49072164948453606,0.4635447976132456,0.49685814238147646,0.786507248878479,0.4081311718253246,0.33694928251212947,1.2384119966068745,1.025317652990962,0.42618868212285554,0.0,0.0,0.5453296703296703,0.5557054224737322,0.5585452993199914,0.6452965140342712,0.6118235999565302,0.5225163662661828,1.0513804469789778,0.8987793103679196,0.30520226994713584,0.0,0.0,0.5384615384615384,0.5501573185967198,0.5498106278060966,0.641610860824585,0.6057875606723789,0.5169009842699684,1.0525224405330615,0.900295397737524,0.30445409541601665,0.0,0.0
2,0.6573902350366964,0.001,4.2,0.6215022091310751,0.6146470374870819,0.6365400701604432,0.6354901790618896,0.6634441070854088,0.6263050972809509,0.9680795588619755,0.8171302362113357,0.3018986458630906,0.0,0.0,0.592032967032967,0.5916909390489048,0.6052887271910034,0.5933529138565063,0.6709082997201177,0.6435285689654405,1.0083844832011633,0.871407109957475,0.27395477203222424,0.0,0.0,0.5879120879120879,0.5904007254190473,0.6009154452598164,0.5856059789657593,0.6634440280272031,0.6338846461172972,1.006973161802187,0.8703419644754011,0.2732623903960972,0.0,0.0
3,0.6692526696843758,0.001,4.8,0.6653902798232695,0.6562602319137167,0.6777276120020488,0.579391360282898,0.7117029450932709,0.6811387266045605,0.8764151688440208,0.743531721417788,0.2657668898159169,0.0,0.0,0.6332417582417582,0.6064962467031852,0.6302364008480867,0.5980965495109558,0.6681127874185933,0.6563449464428053,1.0359914748223273,0.8973264641814179,0.2773300121118734,0.0,0.0,0.6277472527472527,0.6014577125642407,0.6258894286460717,0.6005827784538269,0.6527569005066279,0.6399258471428636,1.0387479014449068,0.8976097879828987,0.2822762154615842,0.0,0.0
4,0.665224041994894,0.001,4.3,0.7042709867452136,0.6954249908045901,0.7143478846110598,0.5570756196975708,0.7427342284663586,0.7176312156401824,0.7970313881212552,0.6739964644757919,0.24606984386739042,0.0,0.0,0.6126373626373627,0.6027640923698471,0.6215975852665196,0.6038368344306946,0.6589021117643167,0.5923368570734652,1.0292598533106374,0.8888495859208998,0.2808205256095299,0.0,0.0,0.6085164835164835,0.6000108738648637,0.6177835052314987,0.6055065393447876,0.6383655887753866,0.5700000791775794,1.0369155118753621,0.894200745519701,0.2854295536711976,0.0,0.0
5,0.6411565578366739,0.001,4.2,0.7561119293078056,0.7477871437558306,0.763856157697492,0.5066512823104858,0.7882659771159951,0.7699553985375368,0.6941928529247795,0.588270251178601,0.21184519947189645,0.0,0.0,0.5906593406593407,0.5785434143553382,0.5975952962948722,0.6193990111351013,0.6309996950520801,0.6176909619384434,1.1760441955629286,1.0296312020375178,0.29282594414857716,0.0,0.0,0.592032967032967,0.5801282051282052,0.5994030008453086,0.6221557259559631,0.618207480949022,0.6036048647595241,1.1814737188947069,1.0333478647273975,0.2962517201245486,0.0,0.0
6,0.6477571366634771,0.0005,4.4,0.8038291605301915,0.7949548907939442,0.8094696871121513,0.4789072573184967,0.8165480004749767,0.802895418387337,0.5778115191410498,0.4827933411535002,0.19003635263056748,0.0,0.0,0.6085164835164835,0.5864352284919908,0.6124046961697319,0.6330899596214294,0.6276586346168693,0.5689404828379515,1.30574438729129,1.1534604423648709,0.30456790033277575,0.0,0.0,0.6057692307692307,0.5858543388321612,0.6104141648906604,0.6322745680809021,0.6161235300140108,0.5567597612339067,1.2960770627954503,1.1434580454459558,0.305238066138802,0.0,0.0
