epoch,score,lr,seconds,train_accuracy,train_macro_f1,train_weighted_f1,train_mae,train_pearson,train_ccc,train_loss,train_cls,train_reg,train_rec,train_distill,valid_clean_accuracy,valid_clean_macro_f1,valid_clean_weighted_f1,valid_clean_mae,valid_clean_pearson,valid_clean_ccc,valid_clean_loss,valid_clean_cls,valid_clean_reg,valid_clean_rec,valid_clean_distill,valid_missing_accuracy,valid_missing_macro_f1,valid_missing_weighted_f1,valid_missing_mae,valid_missing_pearson,valid_missing_ccc,valid_missing_loss,valid_missing_cls,valid_missing_reg,valid_missing_rec,valid_missing_distill
1,0.6036166401758184,0.001,4.1,0.48041237113402063,0.45752987084119656,0.4896037753453099,0.7855898141860962,0.3732362914012546,0.27022648633351076,1.2283057157350745,1.013055841701547,0.4304997659923402,0.0,0.0,0.6057692307692307,0.5444115802682309,0.5794262108706104,0.6997226476669312,0.5752775602402274,0.5664338311064057,1.0982951593923045,0.9271049532261524,0.34238040905732375,0.0,0.0,0.6085164835164835,0.5460659077396566,0.5824350031591533,0.6914628148078918,0.5837789617187477,0.5737615511004196,1.0903004971179333,0.9228195449808142,0.3349619006717598,0.0,0.0
2,0.6460506694032162,0.001,3.7,0.6117820324005891,0.5975275020020454,0.6224292299273738,0.6544393301010132,0.6358015327637818,0.5776685114126048,1.003445778714715,0.8442884734874271,0.3183146065614009,0.0,0.0,0.6167582417582418,0.5738640537565746,0.6032039798064355,0.668163001537323,0.624408672850329,0.6226989048725167,1.070008635520935,0.90594311271395,0.3281310551114135,0.0,0.0,0.6318681318681318,0.5948575568828733,0.6219860107744375,0.6608942747116089,0.6168986408349222,0.6146523136193884,1.070419383573008,0.9078377622824448,0.3251632890858493,0.0,0.0
3,0.6815708414749432,0.001,3.7,0.6515463917525773,0.637052703177446,0.6600921192325837,0.6170467138290405,0.6736689991567123,0.6379926983176604,0.9334812404480879,0.7871259476545106,0.292710581654477,0.0,0.0,0.6346153846153846,0.6188403240238648,0.6377048737149884,0.5979850888252258,0.6468879190272094,0.5536859343067382,1.0025444685757816,0.8632085500182686,0.2786718570924067,0.0,0.0,0.6304945054945055,0.6173340823623741,0.6349394099784468,0.600558876991272,0.6348363828182364,0.5375471043759698,1.004837019102914,0.8635497564797873,0.28257450952634705,0.0,0.0
4,0.6830500623386856,0.001,3.9,0.6736377025036819,0.6631971587248081,0.6823403739018354,0.5830898880958557,0.7084710904723782,0.6745857985209589,0.8752073207905787,0.7416341750892167,0.26714629363021725,0.0,0.0,0.625,0.6162476935919187,0.6317768073067344,0.5999410152435303,0.6449684727361733,0.6176893840694336,1.005489320545406,0.8661081712324541,0.2787623303932148,0.0,0.0,0.6318681318681318,0.6244942166745625,0.6382270040325998,0.6005749702453613,0.6267910720544503,0.5970194225099482,1.0082590553786728,0.8665519271578107,0.2834142764191051,0.0,0.0
5,0.6634350535626083,0.001,3.6,0.7181148748159057,0.7068553259436983,0.725426637099545,0.5521193146705627,0.735823894039847,0.707245045542083,0.8014109914186952,0.6773254582913529,0.24817105893797306,0.0,0.0,0.603021978021978,0.6040977705186272,0.6109318313270372,0.5891944766044617,0.6410082722750173,0.6061250250954491,1.0332526020951323,0.8945721545062222,0.27736091908517774,0.0,0.0,0.5947802197802198,0.5968576687088519,0.6039644721289866,0.5904608964920044,0.6295733394886867,0.592184980965355,1.0403710905012193,0.9004165523654812,0.2799090965763553,0.0,0.0
6,0.6563562365208272,0.001,3.5,0.7434462444771723,0.7347127866220514,0.7499248422247364,0.5432365536689758,0.7575519015620993,0.7342230273272652,0.7286837317631065,0.6104538846612855,0.2364596986981309,0.0,0.0,0.6153846153846154,0.5965162498630524,0.6164269664173231,0.6374499201774597,0.6119193615389759,0.6039531198450936,1.164981755581531,1.0108801218179555,0.308203257047213,0.0,0.0,0.6126373626373627,0.5970147082693004,0.615595715174128,0.6385715007781982,0.5959075745465083,0.5867788156584252,1.1727640314416572,1.0169933353151595,0.3115414007679447,0.0,0.0
7,0.6361153685395463,0.0005,3.6,0.7734904270986745,0.7658129464216202,0.778634514308665,0.5181421041488647,0.7794349788879038,0.7572145984794286,0.6555211156387216,0.5460370200372058,0.21896819933612496,0.0,0.0,0.5947802197802198,0.578041850693221,0.5980688108580188,0.6555370688438416,0.5699274517427771,0.536042593995078,1.2455526878545573,1.0854158335989648,0.32027370097872976,0.0,0.0,0.5989010989010989,0.5828061638280616,0.6020948637736958,0.6578814387321472,0.556913612789051,0.5197438078939377,1.2425242898228404,1.0804395112362537,0.3241695578281696,0.0,0.0
